"id","wealth","role","forced_honest","guarded_by","time","guarded"
26,0.0874011865157017,"freelance_thief",FALSE,NA,42,FALSE
27,0.844244114896511,"stay",FALSE,NA,42,FALSE
28,0.103352043643695,"guard",FALSE,NA,42,FALSE
29,0.136012611168579,"freelance_thief",FALSE,NA,42,FALSE
30,0.790618681634278,"stay",FALSE,NA,42,FALSE
31,0.823004915118351,"stay",FALSE,NA,42,FALSE
32,0.179791653954763,"freelance_thief",FALSE,NA,42,FALSE
33,0.5793566555421,"stay",FALSE,NA,42,FALSE
34,0.130206166374737,"guard",FALSE,NA,42,FALSE
35,0.0871598352071874,"guard",FALSE,NA,42,FALSE
36,0.259132333647348,"freelance_thief",FALSE,NA,42,FALSE
37,0.804464974434566,"stay",FALSE,NA,42,FALSE
38,0.800626413498837,"stay",FALSE,NA,42,FALSE
39,0.833384644199317,"stay",FALSE,NA,42,FALSE
40,0.778196376993906,"elite",FALSE,17,42,TRUE
41,0.228476721227404,"freelance_thief",FALSE,NA,42,FALSE
42,0.114847896452297,"freelance_thief",FALSE,NA,42,FALSE
43,0.826575859117972,"stay",FALSE,NA,42,FALSE
44,0.818181410184636,"stay",FALSE,NA,42,FALSE
45,0.146128295432621,"freelance_thief",FALSE,NA,42,FALSE
46,0.0708523724187475,"freelance_thief",FALSE,NA,42,FALSE
47,0.101120954201108,"freelance_thief",FALSE,NA,42,FALSE
48,0.688507747094947,"stay",FALSE,NA,42,FALSE
49,0.59991746062649,"stay",FALSE,NA,42,FALSE
50,0.177947767371318,"freelance_thief",FALSE,NA,42,FALSE
51,0.248893279940917,"freelance_thief",FALSE,NA,42,FALSE
52,0.142639100048187,"freelance_thief",FALSE,NA,42,FALSE
53,0.0865374137172162,"freelance_thief",FALSE,NA,42,FALSE
54,0.804342239934872,"stay",FALSE,NA,42,FALSE
55,0.0658652647101071,"freelance_thief",FALSE,NA,42,FALSE
56,0.822888448435901,"stay",FALSE,NA,42,FALSE
57,0.104213092240271,"freelance_thief",FALSE,NA,42,FALSE
58,0.145887119001669,"freelance_thief",FALSE,NA,42,FALSE
59,0.0835647909417664,"freelance_thief",FALSE,NA,42,FALSE
60,0,"inactive",FALSE,NA,42,FALSE
1,0.0318644812890625,"honest",TRUE,NA,43,FALSE
2,0.572995108056293,"stay",FALSE,NA,43,FALSE
3,0.0943210171799732,"freelance_thief",FALSE,NA,43,FALSE
4,0.783331871824344,"stay",FALSE,NA,43,FALSE
5,0.811722354820789,"stay",FALSE,NA,43,FALSE
6,0.129024059498238,"freelance_thief",FALSE,NA,43,FALSE
7,0.745832972080603,"stay",FALSE,NA,43,FALSE
8,0.64572262339441,"stay",FALSE,NA,43,FALSE
9,0.184331682090698,"freelance_thief",FALSE,NA,43,FALSE
10,0.666000868777626,"stay",FALSE,NA,43,FALSE
11,0.0988704277426122,"freelance_thief",FALSE,NA,43,FALSE
12,0.257615779898453,"freelance_thief",FALSE,NA,43,FALSE
13,0.0821635424803906,"freelance_thief",FALSE,NA,43,FALSE
14,0.799251237169264,"stay",FALSE,NA,43,FALSE
15,0.117431346099627,"freelance_thief",FALSE,NA,43,FALSE
16,0.138294969484696,"freelance_thief",FALSE,NA,43,FALSE
17,0.130182911115858,"freelance_thief",FALSE,NA,43,FALSE
18,0.155946225246707,"freelance_thief",FALSE,NA,43,FALSE
19,0.716859555321827,"stay",FALSE,NA,43,FALSE
20,0.797583015801628,"stay",FALSE,NA,43,FALSE
21,0.104244944456924,"freelance_thief",FALSE,NA,43,FALSE
22,0.123561970027416,"freelance_thief",FALSE,NA,43,FALSE
23,0.14749920794327,"guard",FALSE,NA,43,FALSE
24,0.784479662851746,"stay",FALSE,NA,43,FALSE
25,0.77803484136785,"stay",FALSE,NA,43,FALSE
26,0.0368107712352061,"freelance_thief",FALSE,NA,43,FALSE
27,0.764244114896511,"elite",FALSE,55,43,TRUE
28,0.0501694995419501,"freelance_thief",FALSE,NA,43,FALSE
29,0.1904791331988,"freelance_thief",FALSE,NA,43,FALSE
30,0.790618681634278,"stay",FALSE,NA,43,FALSE
31,0.823004915118351,"stay",FALSE,NA,43,FALSE
32,0.1491194588379,"freelance_thief",FALSE,NA,43,FALSE
33,0.5793566555421,"stay",FALSE,NA,43,FALSE
34,0.212343291963516,"freelance_thief",FALSE,NA,43,FALSE
35,0.097750250487683,"freelance_thief",FALSE,NA,43,FALSE
36,0.283374241136789,"freelance_thief",FALSE,NA,43,FALSE
37,0.804464974434566,"stay",FALSE,NA,43,FALSE
38,0.800626413498837,"stay",FALSE,NA,43,FALSE
39,0.753384644199317,"elite",FALSE,23,43,TRUE
