"id","wealth","role","forced_honest","guarded_by","time","guarded"
41,0.98,"freelance_thief",FALSE,NA,1,FALSE
42,0.98,"freelance_thief",FALSE,NA,1,FALSE
43,0.98,"freelance_thief",FALSE,NA,1,FALSE
44,0.98,"freelance_thief",FALSE,NA,1,FALSE
45,0.98,"freelance_thief",FALSE,NA,1,FALSE
46,0.98,"freelance_thief",FALSE,NA,1,FALSE
47,0.98,"freelance_thief",FALSE,NA,1,FALSE
48,0.98,"freelance_thief",FALSE,NA,1,FALSE
49,0.98,"freelance_thief",FALSE,NA,1,FALSE
50,0.98,"freelance_thief",FALSE,NA,1,FALSE
51,0.98,"freelance_thief",FALSE,NA,1,FALSE
52,0.98,"freelance_thief",FALSE,NA,1,FALSE
53,0.98,"freelance_thief",FALSE,NA,1,FALSE
54,0.98,"freelance_thief",FALSE,NA,1,FALSE
55,0.98,"freelance_thief",FALSE,NA,1,FALSE
56,0.98,"freelance_thief",FALSE,NA,1,FALSE
57,0.98,"freelance_thief",FALSE,NA,1,FALSE
58,0.98,"freelance_thief",FALSE,NA,1,FALSE
59,0.98,"freelance_thief",FALSE,NA,1,FALSE
60,0,"freelance_thief",FALSE,NA,1,FALSE
1,0.65,"honest",TRUE,NA,2,FALSE
2,2.0426225,"patron",FALSE,NA,2,FALSE
3,1.0903275,"hired_thief",FALSE,NA,2,FALSE
4,0.8515,"freelance_thief",FALSE,NA,2,FALSE
5,0.84695,"freelance_thief",FALSE,NA,2,FALSE
6,0.8501,"freelance_thief",FALSE,NA,2,FALSE
7,0.5505175,"freelance_thief",FALSE,NA,2,FALSE
8,1.303,"freelance_thief",FALSE,NA,2,FALSE
9,1.282151375,"freelance_thief",FALSE,NA,2,FALSE
10,1.296,"freelance_thief",FALSE,NA,2,FALSE
11,1.4556175,"freelance_thief",FALSE,NA,2,FALSE
12,0.83339839375,"freelance_thief",FALSE,NA,2,FALSE
13,0.38888273125,"freelance_thief",FALSE,NA,2,FALSE
14,0.7689175,"freelance_thief",FALSE,NA,2,FALSE
15,0.60344839375,"freelance_thief",FALSE,NA,2,FALSE
16,1.18295,"freelance_thief",FALSE,NA,2,FALSE
17,0.38888273125,"freelance_thief",FALSE,NA,2,FALSE
18,0.9204325,"freelance_thief",FALSE,NA,2,FALSE
19,0.84695,"freelance_thief",FALSE,NA,2,FALSE
20,0.893121125,"freelance_thief",FALSE,NA,2,FALSE
21,0.5505175,"freelance_thief",FALSE,NA,2,FALSE
22,1.16939839375,"freelance_thief",FALSE,NA,2,FALSE
23,1.0310325,"freelance_thief",FALSE,NA,2,FALSE
24,1.4556175,"freelance_thief",FALSE,NA,2,FALSE
25,0.357836375,"freelance_thief",FALSE,NA,2,FALSE
26,0.723201375,"freelance_thief",FALSE,NA,2,FALSE
27,0.84695,"freelance_thief",FALSE,NA,2,FALSE
28,1.4136,"freelance_thief",FALSE,NA,2,FALSE
29,0.8424,"freelance_thief",FALSE,NA,2,FALSE
30,1.4185,"freelance_thief",FALSE,NA,2,FALSE
31,1.1126175,"freelance_thief",FALSE,NA,2,FALSE
32,0.38137523125,"freelance_thief",FALSE,NA,2,FALSE
33,1.303,"freelance_thief",FALSE,NA,2,FALSE
34,1.06575298125,"freelance_thief",FALSE,NA,2,FALSE
35,1.303,"freelance_thief",FALSE,NA,2,FALSE
36,1.282151375,"freelance_thief",FALSE,NA,2,FALSE
37,0.552565,"freelance_thief",FALSE,NA,2,FALSE
38,1.1126175,"freelance_thief",FALSE,NA,2,FALSE
39,1.349416125,"freelance_thief",FALSE,NA,2,FALSE
40,0.7689175,"freelance_thief",FALSE,NA,2,FALSE
41,0.82235589375,"freelance_thief",FALSE,NA,2,FALSE
42,1.303,"freelance_thief",FALSE,NA,2,FALSE
43,0.84695,"freelance_thief",FALSE,NA,2,FALSE
44,0.6904825,"freelance_thief",FALSE,NA,2,FALSE
45,0.624,"freelance_thief",FALSE,NA,2,FALSE
46,1.07305,"freelance_thief",FALSE,NA,2,FALSE
47,1.18295,"freelance_thief",FALSE,NA,2,FALSE
48,0.9204325,"freelance_thief",FALSE,NA,2,FALSE
49,1.41605,"freelance_thief",FALSE,NA,2,FALSE
50,1.097911375,"freelance_thief",FALSE,NA,2,FALSE
51,0.598281125,"freelance_thief",FALSE,NA,2,FALSE
52,1.41605,"freelance_thief",FALSE,NA,2,FALSE
53,0.914535,"freelance_thief",FALSE,NA,2,FALSE
54,1.2564325,"freelance_thief",FALSE,NA,2,FALSE
55,0.84695,"freelance_thief",FALSE,NA,2,FALSE
56,0.624,"freelance_thief",FALSE,NA,2,FALSE
57,0.84695,"freelance_thief",FALSE,NA,2,FALSE
58,1.2564325,"freelance_thief",FALSE,NA,2,FALSE
59,0.84695,"freelance_thief",FALSE,NA,2,FALSE
60,0,"inactive",FALSE,NA,2,FALSE
1,0.4225,"honest",TRUE,NA,3,FALSE
2,2.14670100954688,"patron",FALSE,NA,3,FALSE
3,0.8893798625,"freelance_thief",FALSE,NA,3,FALSE
4,0.7335,"freelance_thief",FALSE,NA,3,FALSE
5,0.278479873714936,"hired_thief",FALSE,NA,3,FALSE
6,0.829297625,"freelance_thief",FALSE,NA,3,FALSE
7,0.67037099375,"hired_thief",FALSE,NA,3,FALSE
8,1.42001993485859,"patron",FALSE,NA,3,FALSE
9,1.3940771915625,"patron",FALSE,NA,3,FALSE
10,1.38979161875,"patron",FALSE,NA,3,FALSE
11,1.5021614375,"patron",FALSE,NA,3,FALSE
12,0.977402343921875,"hired_thief",FALSE,NA,3,FALSE
13,0.5718037728125,"hired_thief",FALSE,NA,3,FALSE
14,0.597729650171875,"hired_thief",FALSE,NA,3,FALSE
15,0.758282885907031,"hired_thief",FALSE,NA,3,FALSE
16,1.2438941165625,"patron",FALSE,NA,3,FALSE
17,0.551432865005469,"hired_thief",FALSE,NA,3,FALSE
18,0.53911,"freelance_thief",FALSE,NA,3,FALSE
19,0.637120067611719,"hired_thief",FALSE,NA,3,FALSE
20,0.359470913953125,"freelance_thief",FALSE,NA,3,FALSE
21,0.639595482451836,"hired_thief",FALSE,NA,3,FALSE
22,1.21585708749766,"patron",FALSE,NA,3,FALSE
23,1.1973801978125,"freelance_thief",FALSE,NA,3,FALSE
24,1.6069654396875,"patron",FALSE,NA,3,FALSE
25,0.326353578372656,"hired_thief",FALSE,NA,3,FALSE
26,0.85903088125,"hired_thief",FALSE,NA,3,FALSE
27,0.629571980578125,"hired_thief",FALSE,NA,3,FALSE
28,1.43607288567712,"patron",FALSE,NA,3,FALSE
29,0.9513542771875,"hired_thief",FALSE,NA,3,FALSE
30,1.54495016347891,"patron",FALSE,NA,3,FALSE
31,1.1890447284375,"patron",FALSE,NA,3,FALSE
32,0.47854754375,"hired_thief",FALSE,NA,3,FALSE
33,1.44815744889062,"patron",FALSE,NA,3,FALSE
34,0.876825509578125,"freelance_thief",FALSE,NA,3,FALSE
35,1.30961930196797,"patron",FALSE,NA,3,FALSE
36,1.33243407878125,"patron",FALSE,NA,3,FALSE
37,0.630042815554004,"hired_thief",FALSE,NA,3,FALSE
38,1.17949886258018,"patron",FALSE,NA,3,FALSE
39,1.4654641125,"patron",FALSE,NA,3,FALSE
40,0.58952767809375,"hired_thief",FALSE,NA,3,FALSE
41,0.638117351875,"hired_thief",FALSE,NA,3,FALSE
42,1.411812875,"patron",FALSE,NA,3,FALSE
43,0.653829523929236,"hired_thief",FALSE,NA,3,FALSE
44,0.838602125,"hired_thief",FALSE,NA,3,FALSE
45,0.801856094546875,"hired_thief",FALSE,NA,3,FALSE
46,0.42956135625,"freelance_thief",FALSE,NA,3,FALSE
47,1.25630234177891,"patron",FALSE,NA,3,FALSE
48,0.83333063125,"freelance_thief",FALSE,NA,3,FALSE
49,1.49031538125,"patron",FALSE,NA,3,FALSE
50,1.00212548125,"freelance_thief",FALSE,NA,3,FALSE
51,0.224948292359375,"hired_thief",FALSE,NA,3,FALSE
52,1.45270086744113,"patron",FALSE,NA,3,FALSE
53,0.372383155625,"freelance_thief",FALSE,NA,3,FALSE
54,1.3236487478125,"patron",FALSE,NA,3,FALSE
55,0.8278075,"freelance_thief",FALSE,NA,3,FALSE
56,0.688506701610156,"hired_thief",FALSE,NA,3,FALSE
57,1.1338825,"freelance_thief",FALSE,NA,3,FALSE
58,1.36021510576562,"patron",FALSE,NA,3,FALSE
59,0.73123375,"freelance_thief",FALSE,NA,3,FALSE
60,0,"inactive",FALSE,NA,3,FALSE
1,0.4225,"honest",TRUE,NA,4,FALSE
2,2.20429864597974,"patron",FALSE,NA,4,FALSE
3,1.10023005570234,"freelance_thief",FALSE,NA,4,FALSE
4,0.635487765812072,"hired_thief",FALSE,NA,4,FALSE
5,0.408731123714936,"hired_thief",FALSE,NA,4,FALSE
6,1.07959279224188,"freelance_thief",FALSE,NA,4,FALSE
7,0.513217165354888,"hired_thief",FALSE,NA,4,FALSE
8,1.48839705940573,"patron",FALSE,NA,4,FALSE
9,1.52222714276746,"patron",FALSE,NA,4,FALSE
10,1.47641319372287,"patron",FALSE,NA,4,FALSE
11,1.52469038156984,"patron",FALSE,NA,4,FALSE
12,0.657068557319662,"freelance_thief",FALSE,NA,4,FALSE
13,0.476208281503057,"hired_thief",FALSE,NA,4,FALSE
14,0.321805794420968,"hired_thief",FALSE,NA,4,FALSE
15,0.283191663499205,"hired_thief",FALSE,NA,4,FALSE
16,1.27919814029486,"patron",FALSE,NA,4,FALSE
17,0.433481199769561,"hired_thief",FALSE,NA,4,FALSE
18,0.643894094217969,"hired_thief",FALSE,NA,4,FALSE
19,0.529774483222386,"hired_thief",FALSE,NA,4,FALSE
20,0.436994595464811,"hired_thief",FALSE,NA,4,FALSE
21,0.355755983882776,"hired_thief",FALSE,NA,4,FALSE
22,1.25375248966953,"patron",FALSE,NA,4,FALSE
23,1.24273870073163,"patron",FALSE,NA,4,FALSE
24,1.6939391896875,"patron",FALSE,NA,4,FALSE
25,0.417054038817389,"hired_thief",FALSE,NA,4,FALSE
26,0.477501267309244,"freelance_thief",FALSE,NA,4,FALSE
27,0.37863226859024,"hired_thief",FALSE,NA,4,FALSE
28,1.50497001604909,"patron",FALSE,NA,4,FALSE
29,0.61543920577582,"freelance_thief",FALSE,NA,4,FALSE
30,1.58358405957802,"patron",FALSE,NA,4,FALSE
31,1.32363810887448,"patron",FALSE,NA,4,FALSE
32,0.271868384746631,"hired_thief",FALSE,NA,4,FALSE
33,1.50400467515703,"patron",FALSE,NA,4,FALSE
34,1.24164113690625,"freelance_thief",FALSE,NA,4,FALSE
35,1.41105021103047,"patron",FALSE,NA,4,FALSE
36,1.41439083789486,"patron",FALSE,NA,4,FALSE
37,0.479334511292698,"hired_thief",FALSE,NA,4,FALSE
38,1.2693799284822,"patron",FALSE,NA,4,FALSE
39,1.54028552879687,"patron",FALSE,NA,4,FALSE
40,0.668147196557019,"hired_thief",FALSE,NA,4,FALSE
41,0.501976739163482,"hired_thief",FALSE,NA,4,FALSE
42,1.435681175344,"patron",FALSE,NA,4,FALSE
43,0.49036499147338,"hired_thief",FALSE,NA,4,FALSE
44,0.78220744826267,"freelance_thief",FALSE,NA,4,FALSE
45,0.390270359318096,"hired_thief",FALSE,NA,4,FALSE
46,0.549869787765625,"hired_thief",FALSE,NA,4,FALSE
47,1.27681720956925,"patron",FALSE,NA,4,FALSE
